cycle,time_range,wind_ms,temp_air_c,temp_pv_c,irradiance_poa_wm2,p_431_mw,q_431_mvar,p_calc_irr_mw,p_meter_431_mw,dhd_mw,a0_mw,selected_mw,dev_dhd_pct,dev_a0_pct,p_setpoint_agc_mw,p_curtail_mw,evaluation,date,source_file,datetime,month,day,hour,minute,day_of_year,is_daytime,hour_float,hour_sin,hour_cos,doy_sin,doy_cos,irradiance_poa_wm2_lag1,irradiance_poa_wm2_lag2,temp_air_c_lag1,temp_pv_c_lag1,wind_ms_lag1,p_meter_431_mw_lag1
34,16:30 - 17:00,1.0,29.4,30.8,74.6,2.7,-6.5,2.8347999999999995,2.7,5.7,4.791,4.791,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 16:30:00,4,15,16,30,105,True,16.5,-0.9238795325112868,-0.3826834323650895,0.9724075561219968,-0.23328854407545518,93.0,158.5,30.3,35.0,1.3,2.7
35,17:00 - 17:30,1.1,29.0,28.8,43.2,2.4,-6.7,1.6416000000000002,2.4,3.1,2.481,2.481,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 17:00:00,4,15,17,0,105,True,17.0,-0.9659258262890683,-0.25881904510252063,0.9724075561219968,-0.23328854407545518,74.6,93.0,29.4,30.8,1.0,2.7
36,17:30 - 18:00,1.2,28.0,26.8,0.0,0.0,0.0,0.0,0.0,0.84,0.842,0.842,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 17:30:00,4,15,17,30,105,False,17.5,-0.9914448613738104,-0.13052619222005163,0.9724075561219968,-0.23328854407545518,43.2,74.6,29.0,28.8,1.1,2.4
37,18:00 - 18:30,1.0,27.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 18:00:00,4,15,18,0,105,False,18.0,-1.0,-1.8369701987210297e-16,0.9724075561219968,-0.23328854407545518,0.0,43.2,28.0,26.8,1.2,0.0
38,18:30 - 19:00,0.8,26.9,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 18:30:00,4,15,18,30,105,False,18.5,-0.9914448613738105,0.13052619222005127,0.9724075561219968,-0.23328854407545518,0.0,0.0,27.4,26.0,1.0,0.0
39,19:00 - 19:30,0.7,26.4,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 19:00:00,4,15,19,0,105,False,19.0,-0.9659258262890684,0.2588190451025203,0.9724075561219968,-0.23328854407545518,0.0,0.0,26.9,25.2,0.8,0.0
40,19:30 - 20:00,0.5,26.1,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 19:30:00,4,15,19,30,105,False,19.5,-0.923879532511287,0.38268343236508917,0.9724075561219968,-0.23328854407545518,0.0,0.0,26.4,24.6,0.7,0.0
41,20:00 - 20:30,0.5,25.8,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 20:00:00,4,15,20,0,105,False,20.0,-0.8660254037844386,0.5000000000000001,0.9724075561219968,-0.23328854407545518,0.0,0.0,26.1,24.5,0.5,0.0
42,20:30 - 21:00,0.5,25.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 20:30:00,4,15,20,30,105,False,20.5,-0.7933533402912357,0.6087614290087199,0.9724075561219968,-0.23328854407545518,0.0,0.0,25.8,24.4,0.5,0.0
43,21:00 - 21:30,0.5,25.4,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 21:00:00,4,15,21,0,105,False,21.0,-0.7071067811865477,0.7071067811865474,0.9724075561219968,-0.23328854407545518,0.0,0.0,25.5,24.5,0.5,0.0
44,21:30 - 22:00,0.4,25.4,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 21:30:00,4,15,21,30,105,False,21.5,-0.608761429008721,0.7933533402912349,0.9724075561219968,-0.23328854407545518,0.0,0.0,25.4,24.5,0.5,0.0
45,22:00 - 22:30,0.6,25.2,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 22:00:00,4,15,22,0,105,False,22.0,-0.5000000000000004,0.8660254037844384,0.9724075561219968,-0.23328854407545518,0.0,0.0,25.4,24.6,0.4,0.0
46,22:30 - 23:00,0.5,25.2,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 22:30:00,4,15,22,30,105,False,22.5,-0.38268343236508956,0.9238795325112868,0.9724075561219968,-0.23328854407545518,0.0,0.0,25.2,24.5,0.6,0.0
47,23:00 - 23:30,0.4,25.3,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 23:00:00,4,15,23,0,105,False,23.0,-0.25881904510252157,0.9659258262890681,0.9724075561219968,-0.23328854407545518,0.0,0.0,25.2,24.7,0.5,0.0
48,23:30 - 00:00,0.3,25.3,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-15,Bao cao ngay DHD 15-04-2025.xlsx,2025-04-15 23:30:00,4,15,23,30,105,False,23.5,-0.13052619222005168,0.9914448613738104,0.9724075561219968,-0.23328854407545518,0.0,0.0,25.3,24.8,0.4,0.0
1,00:00 - 00:30,0.7,23.6,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 00:00:00,4,16,0,0,106,False,0.0,0.0,1.0,0.9682507501166718,-0.2499809690726521,0.0,0.0,25.3,24.9,0.3,0.0
2,00:30 - 01:00,0.5,23.7,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 00:30:00,4,16,0,30,106,False,0.5,0.13052619222005157,0.9914448613738104,0.9682507501166718,-0.2499809690726521,0.0,0.0,23.6,22.7,0.7,0.0
3,01:00 - 01:30,0.5,23.4,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 01:00:00,4,16,1,0,106,False,1.0,0.25881904510252074,0.9659258262890683,0.9682507501166718,-0.2499809690726521,0.0,0.0,23.7,22.6,0.5,0.0
4,01:30 - 02:00,0.5,23.1,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 01:30:00,4,16,1,30,106,False,1.5,0.3826834323650898,0.9238795325112867,0.9682507501166718,-0.2499809690726521,0.0,0.0,23.4,22.6,0.5,0.0
5,02:00 - 02:30,0.6,23.1,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 02:00:00,4,16,2,0,106,False,2.0,0.49999999999999994,0.8660254037844387,0.9682507501166718,-0.2499809690726521,0.0,0.0,23.1,22.3,0.5,0.0
6,02:30 - 03:00,0.5,22.8,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 02:30:00,4,16,2,30,106,False,2.5,0.6087614290087207,0.7933533402912352,0.9682507501166718,-0.2499809690726521,0.0,0.0,23.1,22.3,0.6,0.0
7,03:00 - 03:30,0.5,22.6,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 03:00:00,4,16,3,0,106,False,3.0,0.7071067811865476,0.7071067811865476,0.9682507501166718,-0.2499809690726521,0.0,0.0,22.8,22.1,0.5,0.0
8,03:30 - 04:00,0.5,22.7,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 03:30:00,4,16,3,30,106,False,3.5,0.7933533402912352,0.6087614290087207,0.9682507501166718,-0.2499809690726521,0.0,0.0,22.6,22.1,0.5,0.0
9,04:00 - 04:30,0.5,22.8,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 04:00:00,4,16,4,0,106,False,4.0,0.8660254037844386,0.5000000000000001,0.9682507501166718,-0.2499809690726521,0.0,0.0,22.7,22.0,0.5,0.0
10,04:30 - 05:00,0.5,22.4,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 04:30:00,4,16,4,30,106,False,4.5,0.9238795325112867,0.38268343236508984,0.9682507501166718,-0.2499809690726521,0.0,0.0,22.8,22.1,0.5,0.0
11,05:00 - 05:30,0.6,22.2,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 05:00:00,4,16,5,0,106,False,5.0,0.9659258262890683,0.25881904510252074,0.9682507501166718,-0.2499809690726521,0.0,0.0,22.4,21.9,0.5,0.0
12,05:30 - 06:00,0.4,22.1,22.2,0.0,0.0,0.0,0.0,0.3328,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 05:30:00,4,16,5,30,106,False,5.5,0.9914448613738104,0.1305261922200517,0.9682507501166718,-0.2499809690726521,0.0,0.0,22.2,21.9,0.6,0.0
13,06:00 - 06:30,0.4,23.0,23.1,63.5,1.9,0.0,2.7,1.9814,0.729,0.765,0.765,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 06:00:00,4,16,6,0,106,True,6.0,1.0,6.123233995736766e-17,0.9682507501166718,-0.2499809690726521,0.0,0.0,22.1,22.2,0.4,0.3328
14,06:30 - 07:00,0.6,24.0,25.4,114.9,4.3,0.0,4.9,4.352,3.704,3.744,3.744,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 06:30:00,4,16,6,30,106,True,6.5,0.9914448613738104,-0.1305261922200516,0.9682507501166718,-0.2499809690726521,63.5,0.0,23.0,23.1,0.4,1.9814
15,07:00 - 07:30,0.6,25.1,27.4,137.8,5.3,0.0,5.8,5.3555,7.665,7.81,7.81,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 07:00:00,4,16,7,0,106,True,7.0,0.9659258262890683,-0.25881904510252063,0.9682507501166718,-0.2499809690726521,114.9,63.5,24.0,25.4,0.6,4.352
16,07:30 - 08:00,0.3,26.6,29.0,162.0,6.4,0.0,6.8,6.5127,12.133,12.375,12.375,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 07:30:00,4,16,7,30,106,True,7.5,0.9238795325112868,-0.3826834323650895,0.9682507501166718,-0.2499809690726521,137.8,114.9,25.1,27.4,0.6,5.3555
17,08:00 - 08:30,0.4,27.8,33.1,309.6,10.2,0.0,12.7,10.117,16.506,16.659,16.659,-46.86440944881889,-48.22574803149605,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 08:00:00,4,16,8,0,106,True,8.0,0.8660254037844387,-0.4999999999999998,0.9682507501166718,-0.2499809690726521,162.0,137.8,26.6,29.0,0.3,6.5127
18,08:30 - 09:00,0.7,30.7,45.6,771.3,27.3,0.0,30.0,27.141,20.62,20.426,20.426,22.331333333333337,23.06206666666668,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 08:30:00,4,16,8,30,106,True,8.5,0.7933533402912352,-0.6087614290087207,0.9682507501166718,-0.2499809690726521,309.6,162.0,27.8,33.1,0.4,10.117
19,09:00 - 09:30,1.1,32.5,50.8,580.9,22.7,0.0,22.1,22.876,23.733,23.425,23.425,-21.34972850678731,-19.774886877828045,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 09:00:00,4,16,9,0,106,True,9.0,0.7071067811865476,-0.7071067811865475,0.9682507501166718,-0.2499809690726521,771.3,309.6,30.7,45.6,0.7,27.141
20,09:30 - 10:00,1.1,32.2,45.7,560.2,20.1,0.0,21.8,19.86,26.133,25.901,25.901,-35.460045871559615,-34.25747706422016,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 09:30:00,4,16,9,30,106,True,9.5,0.6087614290087209,-0.793353340291235,0.9682507501166718,-0.2499809690726521,580.9,771.3,32.5,50.8,1.1,22.876
21,10:00 - 10:30,1.3,32.2,51.1,529.9,25.8,0.0,20.1,25.882,27.822,27.801,27.801,-56.41223880597011,-56.29417910447757,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 10:00:00,4,16,10,0,106,True,10.0,0.49999999999999994,-0.8660254037844387,0.9682507501166718,-0.2499809690726521,560.2,580.9,32.2,45.7,1.1,19.86
22,10:30 - 11:00,1.3,32.4,49.9,644.5,22.9,0.0,24.6,22.461,28.813,29.216,29.216,-32.352398373983725,-34.20357723577235,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 10:30:00,4,16,10,30,106,True,10.5,0.3826834323650899,-0.9238795325112867,0.9682507501166718,-0.2499809690726521,529.9,560.2,32.2,51.1,1.3,25.882
23,11:00 - 11:30,1.3,34.1,58.6,972.2,33.0,0.0,35.6,33.879,29.233,29.944,29.944,7.209859550561799,4.953033707865194,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 11:00:00,4,16,11,0,106,True,11.0,0.258819045102521,-0.9659258262890682,0.9682507501166718,-0.2499809690726521,644.5,529.9,32.4,49.9,1.3,22.461
24,11:30 - 12:00,1.3,34.8,58.6,734.3,29.7,0.0,26.9,29.896,29.246,29.854,29.854,-22.854944237918204,-25.40899628252788,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 11:30:00,4,16,11,30,106,True,11.5,0.130526192220052,-0.9914448613738104,0.9682507501166718,-0.2499809690726521,972.2,644.5,34.1,58.6,1.3,33.879
25,12:00 - 12:30,1.2,34.6,52.6,694.6,25.2,0.0,26.2,24.945,28.49,28.889,28.889,-22.876717557251883,-24.597595419847313,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 12:00:00,4,16,12,0,106,True,12.0,1.2246467991473532e-16,-1.0,0.9682507501166718,-0.2499809690726521,734.3,972.2,34.8,58.6,1.3,29.896
26,12:30 - 13:00,1.5,35.4,58.7,980.0,33.1,0.0,35.9,33.008,27.211,27.368,27.368,14.349777158774382,13.855598885793887,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 12:30:00,4,16,12,30,106,True,12.5,-0.13052619222005177,-0.9914448613738104,0.9682507501166718,-0.2499809690726521,694.6,734.3,34.6,52.6,1.2,24.945
27,13:00 - 13:30,2.0,35.8,61.6,1050.4,35.2,4.0,38.0,35.38,25.372,25.245,25.245,24.55168421052632,24.92934210526316,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 13:00:00,4,16,13,0,106,True,13.0,-0.2588190451025208,-0.9659258262890683,0.9682507501166718,-0.2499809690726521,980.0,694.6,35.4,58.7,1.5,33.008
28,13:30 - 14:00,1.8,35.9,57.7,837.1,29.5,4.0,30.8,29.711,22.953,22.565,22.565,15.78931818181819,17.212824675324683,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 13:30:00,4,16,13,30,106,True,13.5,-0.38268343236508967,-0.9238795325112868,0.9682507501166718,-0.2499809690726521,1050.4,980.0,35.8,61.6,2.0,35.38
29,14:00 - 14:30,2.1,35.5,54.6,693.7,24.5,4.7,25.9,24.934,20.237,19.606,19.606,11.70729729729731,14.460308880308881,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 14:00:00,4,16,14,0,106,True,14.0,-0.4999999999999997,-0.8660254037844388,0.9682507501166718,-0.2499809690726521,837.1,1050.4,35.9,57.7,1.8,29.711
30,14:30 - 15:00,2.2,34.6,46.2,524.8,17.6,0.0,20.4,17.367,17.181,16.574,16.574,4.830735294117645,8.193039215686271,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 14:30:00,4,16,14,30,106,True,14.5,-0.6087614290087207,-0.7933533402912352,0.9682507501166718,-0.2499809690726521,693.7,837.1,35.5,54.6,2.1,24.934
31,15:00 - 15:30,1.4,35.3,48.8,578.9,21.4,0.0,22.2,21.525,14.045,13.721,13.721,28.50968468468469,30.158873873873876,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 15:00:00,4,16,15,0,106,True,15.0,-0.7071067811865471,-0.7071067811865479,0.9682507501166718,-0.2499809690726521,524.8,693.7,34.6,46.2,2.2,17.367
32,15:30 - 16:00,0.9,34.0,39.4,244.0,10.7,0.0,9.8,10.88,11.113,10.857,10.857,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 15:30:00,4,16,15,30,106,True,15.5,-0.7933533402912349,-0.6087614290087209,0.9682507501166718,-0.2499809690726521,578.9,524.8,35.3,48.8,1.4,21.525
33,16:00 - 16:30,1.2,31.5,35.8,224.9,8.7,0.0,9.1,8.73,8.192,7.987,7.987,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 16:00:00,4,16,16,0,106,True,16.0,-0.8660254037844385,-0.5000000000000004,0.9682507501166718,-0.2499809690726521,244.0,578.9,34.0,39.4,0.9,10.88
34,16:30 - 17:00,0.9,29.1,29.0,49.5,2.1,0.0,2.1,2.1555,5.174,5.21,5.21,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 16:30:00,4,16,16,30,106,True,16.5,-0.9238795325112868,-0.3826834323650895,0.9682507501166718,-0.2499809690726521,224.9,244.0,31.5,35.8,1.2,8.73
35,17:00 - 17:30,0.6,28.9,28.1,17.2,0.5,0.0,0.7,0.46594,2.679,2.836,2.836,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 17:00:00,4,16,17,0,106,False,17.0,-0.9659258262890683,-0.25881904510252063,0.9682507501166718,-0.2499809690726521,49.5,224.9,29.1,29.0,0.9,2.1555
36,17:30 - 18:00,0.6,28.2,27.6,0.0,0.0,0.0,0.0,0.08192,0.909,0.935,0.935,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 17:30:00,4,16,17,30,106,False,17.5,-0.9914448613738104,-0.13052619222005163,0.9682507501166718,-0.2499809690726521,17.2,49.5,28.9,28.1,0.6,0.46594
37,18:00 - 18:30,0.5,27.6,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 18:00:00,4,16,18,0,106,False,18.0,-1.0,-1.8369701987210297e-16,0.9682507501166718,-0.2499809690726521,0.0,17.2,28.2,27.6,0.6,0.08192
38,18:30 - 19:00,0.6,27.1,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 18:30:00,4,16,18,30,106,False,18.5,-0.9914448613738105,0.13052619222005127,0.9682507501166718,-0.2499809690726521,0.0,0.0,27.6,26.3,0.5,0.0
39,19:00 - 19:30,0.4,26.8,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 19:00:00,4,16,19,0,106,False,19.0,-0.9659258262890684,0.2588190451025203,0.9682507501166718,-0.2499809690726521,0.0,0.0,27.1,26.3,0.6,0.0
40,19:30 - 20:00,0.5,26.6,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 19:30:00,4,16,19,30,106,False,19.5,-0.923879532511287,0.38268343236508917,0.9682507501166718,-0.2499809690726521,0.0,0.0,26.8,25.4,0.4,0.0
41,20:00 - 20:30,0.5,26.4,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 20:00:00,4,16,20,0,106,False,20.0,-0.8660254037844386,0.5000000000000001,0.9682507501166718,-0.2499809690726521,0.0,0.0,26.6,25.2,0.5,0.0
42,20:30 - 21:00,0.5,26.3,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 20:30:00,4,16,20,30,106,False,20.5,-0.7933533402912357,0.6087614290087199,0.9682507501166718,-0.2499809690726521,0.0,0.0,26.4,25.25,0.5,0.0
43,21:00 - 21:30,0.6,26.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 21:00:00,4,16,21,0,106,False,21.0,-0.7071067811865477,0.7071067811865474,0.9682507501166718,-0.2499809690726521,0.0,0.0,26.3,25.4,0.5,0.0
44,21:30 - 22:00,0.5,25.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 21:30:00,4,16,21,30,106,False,21.5,-0.608761429008721,0.7933533402912349,0.9682507501166718,-0.2499809690726521,0.0,0.0,26.1,25.1,0.6,0.0
45,22:00 - 22:30,0.3,25.6,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 22:00:00,4,16,22,0,106,False,22.0,-0.5000000000000004,0.8660254037844384,0.9682507501166718,-0.2499809690726521,0.0,0.0,25.8,24.6,0.5,0.0
46,22:30 - 23:00,0.3,25.3,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 22:30:00,4,16,22,30,106,False,22.5,-0.38268343236508956,0.9238795325112868,0.9682507501166718,-0.2499809690726521,0.0,0.0,25.6,24.3,0.3,0.0
47,23:00 - 23:30,0.3,25.3,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 23:00:00,4,16,23,0,106,False,23.0,-0.25881904510252157,0.9659258262890681,0.9682507501166718,-0.2499809690726521,0.0,0.0,25.3,24.6,0.3,0.0
48,23:30 - 00:00,0.5,25.3,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-16,Bao cao ngay DHD 16-04-2025.xlsx,2025-04-16 23:30:00,4,16,23,30,106,False,23.5,-0.13052619222005168,0.9914448613738104,0.9682507501166718,-0.2499809690726521,0.0,0.0,25.3,24.6,0.3,0.0
1,00:00 - 00:30,0.5,25.1,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-17,Bao cao ngay DHD 17-04-2025.xlsx,2025-04-17 00:00:00,4,17,0,0,107,False,0.0,0.0,1.0,0.9638074231367307,-0.26659942067929354,0.0,0.0,25.3,24.5,0.5,0.0
2,00:30 - 01:00,0.2,25.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-17,Bao cao ngay DHD 17-04-2025.xlsx,2025-04-17 00:30:00,4,17,0,30,107,False,0.5,0.13052619222005157,0.9914448613738104,0.9638074231367307,-0.26659942067929354,0.0,0.0,25.1,24.5,0.5,0.0
3,01:00 - 01:30,0.3,24.8,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-17,Bao cao ngay DHD 17-04-2025.xlsx,2025-04-17 01:00:00,4,17,1,0,107,False,1.0,0.25881904510252074,0.9659258262890683,0.9638074231367307,-0.26659942067929354,0.0,0.0,25.0,24.2,0.2,0.0
4,01:30 - 02:00,0.5,24.6,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-17,Bao cao ngay DHD 17-04-2025.xlsx,2025-04-17 01:30:00,4,17,1,30,107,False,1.5,0.3826834323650898,0.9238795325112867,0.9638074231367307,-0.26659942067929354,0.0,0.0,24.8,24.1,0.3,0.0
5,02:00 - 02:30,0.5,24.4,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-17,Bao cao ngay DHD 17-04-2025.xlsx,2025-04-17 02:00:00,4,17,2,0,107,False,2.0,0.49999999999999994,0.8660254037844387,0.9638074231367307,-0.26659942067929354,0.0,0.0,24.6,23.8,0.5,0.0
6,02:30 - 03:00,0.3,24.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-17,Bao cao ngay DHD 17-04-2025.xlsx,2025-04-17 02:30:00,4,17,2,30,107,False,2.5,0.6087614290087207,0.7933533402912352,0.9638074231367307,-0.26659942067929354,0.0,0.0,24.4,23.6,0.5,0.0
7,03:00 - 03:30,0.4,23.8,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-17,Bao cao ngay DHD 17-04-2025.xlsx,2025-04-17 03:00:00,4,17,3,0,107,False,3.0,0.7071067811865476,0.7071067811865476,0.9638074231367307,-0.26659942067929354,0.0,0.0,24.0,23.2,0.3,0.0
8,03:30 - 04:00,0.5,23.6,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-17,Bao cao ngay DHD 17-04-2025.xlsx,2025-04-17 03:30:00,4,17,3,30,107,False,3.5,0.7933533402912352,0.6087614290087207,0.9638074231367307,-0.26659942067929354,0.0,0.0,23.8,23.1,0.4,0.0
9,04:00 - 04:30,0.6,23.7,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-17,Bao cao ngay DHD 17-04-2025.xlsx,2025-04-17 04:00:00,4,17,4,0,107,False,4.0,0.8660254037844386,0.5000000000000001,0.9638074231367307,-0.26659942067929354,0.0,0.0,23.6,23.1,0.5,0.0
10,04:30 - 05:00,0.5,23.5,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-04-17,Bao cao ngay DHD 17-04-2025.xlsx,2025-04-17 04:30:00,4,17,4,30,107,False,4.5,0.9238795325112867,0.38268343236508984,0.9638074231367307,-0.26659942067929354,0.0,0.0,23.7,23.0,0.6,0.0
