datetime,date,irradiance_poa_wm2,temp_air_c,temp_pv_c,wind_ms,P_expected_mw,P_measured_mw,power_loss_mw,power_loss_percent,temperature_loss_percent,PR_proxy,p_curtail_mw,warning_status,recommended_action,temperature_source_col,temp_coeff_used,loss_factor_used,pv_capacity_mw_used,valid_for_kpi,anomaly_flag,suspicious_reason
2025-03-27 04:30:00,2025-03-27,0.0,22.4,20.7,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 05:00:00,2025-03-27,0.0,22.3,20.4,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 05:30:00,2025-03-27,5.3,21.3,20.4,0.6,0.24290300150000002,0.04096,0.20194300150000002,83.13730182539551,0.0,0.16862698174604482,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 06:00:00,2025-03-27,41.6,21.6,21.3,0.4,1.9008151759999998,1.2339,0.6669151759999998,35.08574554857194,0.0,0.6491425445142806,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 06:30:00,2025-03-27,125.3,23.3,23.6,0.5,5.681076313499999,4.464600000000001,1.2164763134999985,21.41277895896722,0.0,0.7858722104103278,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-27 07:00:00,2025-03-27,243.0,25.8,28.3,0.5,10.8423434925,9.5283,1.3140434924999997,12.119552321958498,1.1220000000000003,0.8788044767804151,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-27 07:30:00,2025-03-27,368.5,27.9,34.1,0.4,16.11407477625,14.945,1.1690747762499996,7.254991629882841,3.0940000000000003,0.9274500837011715,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 08:00:00,2025-03-27,494.3,30.2,40.3,0.7,21.144966444250002,19.932,1.2129664442500037,5.736431161752202,5.201999999999999,0.942635688382478,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 08:30:00,2025-03-27,609.0,30.6,45.7,0.7,25.547003422499998,23.951,1.5960034224999973,6.247321441599488,7.038000000000001,0.9375267855840052,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 09:00:00,2025-03-27,710.5,30.3,49.9,0.8,29.34700178375,27.234,2.113001783749997,7.20006016055789,8.466,0.9279993983944211,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 09:30:00,2025-03-27,711.1,31.2,52.8,0.9,29.055393113500003,30.269,-1.2136068864999956,-4.1768730567824175,9.451999999999998,1.0417687305678243,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 10:00:00,2025-03-27,885.0,31.6,54.5,1.5,35.93008181249999,32.625,3.305081812499992,9.198648168260396,10.03,0.9080135183173961,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 10:30:00,2025-03-27,954.5,32.1,54.8,1.7,38.707776457499996,32.594,6.113776457499995,15.794698164108553,10.131999999999998,0.8420530183589144,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 11:00:00,2025-03-27,858.4,32.5,56.2,1.6,34.62625937599999,32.061,2.565259375999993,7.408421880470331,10.608,0.9259157811952967,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 11:30:00,2025-03-27,748.1,32.6,55.3,1.5,30.28026205225,28.78,1.5002620522499974,4.954587412953116,10.301999999999998,0.9504541258704688,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 12:00:00,2025-03-27,1020.7,33.6,61.0,1.4,40.421455189999996,33.131,7.290455189999996,18.036102747245,12.24,0.81963897252755,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 12:30:00,2025-03-27,758.1,33.7,56.8,1.8,30.510557038499993,26.701,3.8095570384999924,12.486029126550761,10.811999999999998,0.8751397087344924,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 13:00:00,2025-03-27,933.6,34.1,56.8,1.2,37.573744956,28.114,9.459744955999998,25.176476199212104,10.811999999999998,0.7482352380078789,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 13:30:00,2025-03-27,897.7,34.8,59.6,1.1,35.743267561500005,31.785,3.958267561500005,11.0741625809375,11.764,0.889258374190625,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 14:00:00,2025-03-27,803.0,34.9,55.0,1.3,32.539366750000006,29.394,3.145366750000008,9.666342846085065,10.2,0.9033365715391494,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 14:30:00,2025-03-27,508.1,33.5,49.2,0.9,21.041495631500002,22.799,-1.7575043684999976,-8.352563901726358,8.228,1.0835256390172636,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 15:00:00,2025-03-27,553.1,33.3,46.4,1.0,23.1426470355,21.432,1.7106470355000027,7.391751828889456,7.275999999999999,0.9260824817111054,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 15:30:00,2025-03-27,427.6,33.0,42.5,1.1,18.147370725,16.948,1.1993707249999979,6.609060580592718,5.949999999999999,0.9339093941940728,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-27 16:00:00,2025-03-27,194.7,31.4,37.5,1.6,8.41243940625,8.6682,-0.2557605937500007,-3.0402666979090993,4.25,1.0304026669790909,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-27 16:30:00,2025-03-27,140.6,30.3,32.8,1.5,6.176316871,5.5092,0.6671168710000002,10.801208631836081,2.651999999999999,0.8919879136816392,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-27 17:00:00,2025-03-27,81.0,29.6,31.0,1.3,3.58056045,2.9337,0.6468604500000001,18.065899432028864,2.0399999999999996,0.8193410056797114,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 17:30:00,2025-03-27,15.1,28.5,27.7,1.3,0.6751323627499999,0.45574,0.2193923627499999,32.496199983119524,0.9179999999999997,0.6750380001688048,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 18:00:00,2025-03-27,0.0,27.5,24.9,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 18:30:00,2025-03-27,0.0,26.8,24.3,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 19:00:00,2025-03-27,0.0,26.1,23.7,0.8,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 19:30:00,2025-03-27,0.0,25.9,23.6,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 20:00:00,2025-03-27,0.0,25.6,23.2,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 20:30:00,2025-03-27,0.0,25.2,23.0,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 21:00:00,2025-03-27,0.0,24.5,22.7,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 21:30:00,2025-03-27,0.0,24.2,22.5,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 22:00:00,2025-03-27,0.0,24.1,22.4,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 22:30:00,2025-03-27,0.0,24.1,22.4,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 23:00:00,2025-03-27,0.0,24.2,22.3,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-27 23:30:00,2025-03-27,0.0,24.1,22.2,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 00:00:00,2025-03-28,0.0,22.9,22.0,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 00:30:00,2025-03-28,0.0,22.8,21.9,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 01:00:00,2025-03-28,0.0,22.4,21.8,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 01:30:00,2025-03-28,0.0,22.1,21.6,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 02:00:00,2025-03-28,0.0,21.9,21.5,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 02:30:00,2025-03-28,0.0,21.8,21.4,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 03:00:00,2025-03-28,0.0,21.6,21.3,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 03:30:00,2025-03-28,0.0,21.6,21.8,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 04:00:00,2025-03-28,0.0,21.8,22.0,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 04:30:00,2025-03-28,0.0,21.6,21.4,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 05:00:00,2025-03-28,0.0,21.5,21.9,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 05:30:00,2025-03-28,0.0,21.6,22.1,0.7,0.0,0.04096,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 06:00:00,2025-03-28,45.6,22.0,22.5,0.4,2.0751904499999996,1.3209000000000002,0.7542904499999994,36.3480108536544,0.0,0.636519891463456,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 06:30:00,2025-03-28,114.5,23.0,24.4,0.7,5.177352797500001,4.0755,1.1018527975000012,21.28216562780993,0.0,0.7871783437219007,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-28 07:00:00,2025-03-28,191.2,24.6,27.5,0.6,8.554562849999998,7.0912,1.4633628499999984,17.10622594817921,0.8499999999999999,0.8289377405182079,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-28 07:30:00,2025-03-28,379.3,28.1,34.0,0.4,16.5921655775,13.516,3.076165577500001,18.53986788603093,3.06,0.8146013211396907,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 08:00:00,2025-03-28,540.8,30.6,42.1,0.5,22.984774696,20.368,2.6167746960000002,11.384817691753982,5.814,0.8861518230824602,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 08:30:00,2025-03-28,663.2,32.2,47.2,0.7,27.668017587999998,24.581,3.0870175879999984,11.157350099917823,7.548000000000001,0.8884264990008218,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 09:00:00,2025-03-28,777.7,32.2,51.4,1.0,31.943700866000004,28.329,3.6147008660000033,11.315848721358995,8.975999999999999,0.8868415127864101,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 09:30:00,2025-03-28,869.6,33.1,55.1,0.9,35.224806762,31.068,4.156806761999999,11.80079365682795,10.234,0.8819920634317205,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 10:00:00,2025-03-28,939.2,33.9,57.6,1.1,37.683845624,33.019,4.664845624000002,12.378900154046555,11.084,0.8762109984595344,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 10:30:00,2025-03-28,986.5,34.7,59.8,1.1,39.248701565,34.324,4.9247015649999994,12.547425439907034,11.831999999999997,0.8745257456009297,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 11:00:00,2025-03-28,994.0,34.6,59.9,1.5,39.53184469499999,34.627,4.904844694999987,12.407325620249527,11.866,0.8759267437975047,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 11:30:00,2025-03-28,1029.7,34.7,61.5,1.7,40.69887962875,35.026,5.672879628749996,13.938662883345396,12.409999999999998,0.860613371166546,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 12:00:00,2025-03-28,728.1,33.9,58.0,1.8,29.169123997499998,25.779,3.390123997499998,11.622303082501057,11.219999999999999,0.8837769691749894,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 12:30:00,2025-03-28,748.4,34.5,52.6,1.6,30.602427748,22.395,8.207427748,26.819531494642256,9.383999999999999,0.7318046850535774,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 13:00:00,2025-03-28,753.8,34.9,52.6,1.2,30.82323628599999,25.62,5.2032362859999886,16.880888942746466,9.383999999999999,0.8311911105725354,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 13:30:00,2025-03-28,482.1,34.4,45.7,1.2,20.223662315250003,16.43,3.7936623152500033,18.758532733160436,7.038000000000001,0.8124146726683956,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 14:00:00,2025-03-28,777.7,34.6,46.6,1.4,32.516430254,22.385,10.131430253999998,31.157879800639193,7.344,0.688421201993608,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 14:30:00,2025-03-28,312.1,33.7,40.6,1.2,13.336522997000001,12.329,1.0075229970000006,7.554615226372263,5.304,0.9244538477362774,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 15:00:00,2025-03-28,428.8,32.9,42.1,1.5,18.224614256000002,17.475,0.749614256000001,4.113196830781804,5.814,0.9588680316921819,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-28 15:30:00,2025-03-28,244.5,32.3,37.7,1.5,10.55665486125,8.6785,1.8781548612499996,17.791193194579915,4.318000000000001,0.8220880680542009,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-28 16:00:00,2025-03-28,205.8,32.7,37.8,0.9,8.882566728,8.0589,0.823666728000001,9.272845937690557,4.3519999999999985,0.9072715406230945,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-28 16:30:00,2025-03-28,143.1,31.6,33.5,0.9,6.27076900125,5.232600000000001,1.0381690012499991,16.555688800576977,2.8899999999999997,0.8344431119942302,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-28 17:00:00,2025-03-28,81.7,31.2,31.8,0.8,3.601475707,2.4832,1.118275707,31.050485911274254,2.3120000000000003,0.6894951408872574,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 17:30:00,2025-03-28,8.2,29.4,27.8,0.9,0.36650236199999997,0.2662799999999999,0.10022236200000006,27.34562512860424,0.9520000000000003,0.7265437487139577,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 18:00:00,2025-03-28,0.0,28.2,25.8,0.6,0.0,0.0,,,0.27200000000000024,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 18:30:00,2025-03-28,0.0,27.3,24.8,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 19:00:00,2025-03-28,0.0,26.8,24.2,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 19:30:00,2025-03-28,0.0,26.3,23.8,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 20:00:00,2025-03-28,0.0,26.0,23.7,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 20:30:00,2025-03-28,0.0,25.7,23.5,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 21:00:00,2025-03-28,0.0,25.4,23.4,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 21:30:00,2025-03-28,0.0,25.1,23.1,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 22:00:00,2025-03-28,0.0,24.4,23.1,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 22:30:00,2025-03-28,0.0,24.1,22.8,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 23:00:00,2025-03-28,0.0,23.8,22.7,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-28 23:30:00,2025-03-28,0.0,24.0,22.7,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-29 00:00:00,2025-03-29,0.0,23.8,22.6,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-29 00:30:00,2025-03-29,0.0,23.8,22.5,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-29 01:00:00,2025-03-29,0.0,23.7,22.4,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-29 01:30:00,2025-03-29,0.0,23.6,23.0,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-29 02:00:00,2025-03-29,0.0,24.0,23.7,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-29 02:30:00,2025-03-29,0.0,24.0,23.9,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-29 03:00:00,2025-03-29,0.0,24.4,24.1,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-29 03:30:00,2025-03-29,0.0,24.3,23.3,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-29 04:00:00,2025-03-29,0.0,23.6,22.5,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-29 04:30:00,2025-03-29,0.0,23.3,22.3,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
